nama_file,jenis_kopi,mean_R,std_R,mean_G,std_G,mean_B,std_B,mean_H,std_H,mean_S,std_S,mean_V,std_V,hist_R_bin00,hist_R_bin01,hist_R_bin02,hist_R_bin03,hist_R_bin04,hist_R_bin05,hist_R_bin06,hist_R_bin07,hist_R_bin08,hist_R_bin09,hist_R_bin10,hist_R_bin11,hist_R_bin12,hist_R_bin13,hist_R_bin14,hist_R_bin15,hist_R_bin16,hist_R_bin17,hist_R_bin18,hist_R_bin19,hist_R_bin20,hist_R_bin21,hist_R_bin22,hist_R_bin23,hist_R_bin24,hist_R_bin25,hist_R_bin26,hist_R_bin27,hist_R_bin28,hist_R_bin29,hist_R_bin30,hist_R_bin31,hist_G_bin00,hist_G_bin01,hist_G_bin02,hist_G_bin03,hist_G_bin04,hist_G_bin05,hist_G_bin06,hist_G_bin07,hist_G_bin08,hist_G_bin09,hist_G_bin10,hist_G_bin11,hist_G_bin12,hist_G_bin13,hist_G_bin14,hist_G_bin15,hist_G_bin16,hist_G_bin17,hist_G_bin18,hist_G_bin19,hist_G_bin20,hist_G_bin21,hist_G_bin22,hist_G_bin23,hist_G_bin24,hist_G_bin25,hist_G_bin26,hist_G_bin27,hist_G_bin28,hist_G_bin29,hist_G_bin30,hist_G_bin31,hist_B_bin00,hist_B_bin01,hist_B_bin02,hist_B_bin03,hist_B_bin04,hist_B_bin05,hist_B_bin06,hist_B_bin07,hist_B_bin08,hist_B_bin09,hist_B_bin10,hist_B_bin11,hist_B_bin12,hist_B_bin13,hist_B_bin14,hist_B_bin15,hist_B_bin16,hist_B_bin17,hist_B_bin18,hist_B_bin19,hist_B_bin20,hist_B_bin21,hist_B_bin22,hist_B_bin23,hist_B_bin24,hist_B_bin25,hist_B_bin26,hist_B_bin27,hist_B_bin28,hist_B_bin29,hist_B_bin30,hist_B_bin31,kontras,korelasi,energi,homogenitas
arabika_1.jpg,arabika,0.9583960175514221,0.033747099339962006,0.9468963742256165,0.032618485391139984,0.9311547875404358,0.037110861390829086,0.06968750804662704,0.019455350935459137,0.028099045157432556,0.0073950765654444695,0.9584771394729614,0.03366891294717789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10796207934617996,0.17127127945423126,0.247425839304924,0.47334080934524536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04190029576420784,0.12508919835090637,0.1632174551486969,0.3299010992050171,0.3398919403553009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02120501548051834,0.11764705926179886,0.10051993280649185,0.2120501548051834,0.5485778450965881,0.0,7.668799212598425,0.9947758573236647,0.14455401060556447,0.8527403744860068
arabika_10.jpg,arabika,0.9582285284996033,0.033805910497903824,0.9468849301338196,0.032605454325675964,0.9310721158981323,0.03709980472922325,0.07011548429727554,0.01932230032980442,0.02802114561200142,0.007413856219500303,0.9582909941673279,0.03376366198062897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10990570485591888,0.1731724590063095,0.24596978724002838,0.47095203399658203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04025144502520561,0.126939058303833,0.16495995223522186,0.33103519678115845,0.33681434392929077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018250025808811188,0.12024738639593124,0.10412653535604477,0.20886139571666718,0.5485146641731262,0.0,9.114419291338583,0.9936708361325526,0.1458473327126445,0.8502903856130819
arabika_100.jpg,arabika,0.921807587146759,0.07258012890815735,0.9100027084350586,0.07692024111747742,0.8915902376174927,0.07973191142082214,0.07391965389251709,0.017905397340655327,0.03452472388744354,0.02948407083749771,0.9218029975891113,0.07503679394721985,0.0,0.0,0.0,0.0,0.0,0.0006688465946353972,0.0008917954983189702,0.0009661117801442742,0.0007431628764607012,0.0005945303128100932,0.0008917954983189702,0.0007431628764607012,0.0006688465946353972,0.0001486325782025233,0.0005202140309847891,0.0005202140309847891,0.0005945303128100932,0.0002972651564050466,0.0007431628764607012,0.0008174792164936662,0.0005945303128100932,0.0011147443437948823,0.0007431628764607012,0.0014863257529214025,0.0020065398421138525,0.0022294886875897646,0.004979191347956657,0.12522295117378235,0.25869500637054443,0.16223245859146118,0.17605529725551605,0.25483056902885437,0.0,0.0,0.0,0.00022294887457974255,0.0012633769074454904,0.0008174792164936662,0.0010404280619695783,0.0007431628764607012,0.0005945303128100932,0.0005202140309847891,0.0007431628764607012,0.0002972651564050466,0.0003715814382303506,0.00022294887457974255,0.0007431628764607012,0.0004458977491594851,0.00022294887457974255,0.0008174792164936662,0.0005202140309847891,0.0005945303128100932,0.0008917954983189702,0.0008174792164936662,0.0011890606256201863,0.0017092747148126364,0.0016349584329873323,0.0024524375330656767,0.014268727973103523,0.22599583864212036,0.19337098300457,0.17278537154197693,0.24725030362606049,0.12745243310928345,0.0,0.0,0.0,0.0008174792164936662,0.0014120094710960984,0.0011147443437948823,0.0008917954983189702,0.0004458977491594851,0.0005945303128100932,0.0006688465946353972,0.0003715814382303506,0.0002972651564050466,0.0002972651564050466,0.0007431628764607012,0.0003715814382303506,0.0002972651564050466,0.0007431628764607012,0.0005945303128100932,0.0005945303128100932,0.0008174792164936662,0.0009661117801442742,0.0009661117801442742,0.0015606420347467065,0.0020065398421138525,0.0022294886875897646,0.00594530301168561,0.15101070702075958,0.24130499362945557,0.12039238959550858,0.16148929297924042,0.297711044549942,0.0033442331477999687,8.2928035982009,0.9890589224530107,0.14762421174685117,0.8762347514947314
arabika_101.jpg,arabika,0.9190419316291809,0.07948067784309387,0.9074954390525818,0.08465015143156052,0.8890113830566406,0.08817174285650253,0.07487090677022934,0.017606372013688087,0.03521951287984848,0.03712021932005882,0.9190456867218018,0.08223024755716324,0.0,0.0,0.0,0.0,0.0,0.0,7.431628910126165e-05,0.002675386378541589,0.0021551724057644606,0.0015606420347467065,0.0011147443437948823,0.0002972651564050466,0.0006688465946353972,0.0009661117801442742,0.0005202140309847891,0.0002972651564050466,0.00022294887457974255,0.0008174792164936662,0.0008174792164936662,0.0006688465946353972,0.0009661117801442742,0.0007431628764607012,0.0005945303128100932,0.0014863257529214025,0.0011890606256201863,0.002749702660366893,0.004607609938830137,0.13451248407363892,0.25074315071105957,0.16438762843608856,0.1834869235754013,0.24167656898498535,0.0,0.0,0.0,0.0,0.0,0.002749702660366893,0.0026010700967162848,0.0008917954983189702,0.0010404280619695783,0.0003715814382303506,0.0007431628764607012,0.0005945303128100932,0.0006688465946353972,0.0003715814382303506,0.00022294887457974255,0.0002972651564050466,0.0005945303128100932,0.0011890606256201863,0.0005202140309847891,0.0005945303128100932,0.0009661117801442742,0.0005202140309847891,0.0013376931892707944,0.0008917954983189702,0.0022294886875897646,0.0021551724057644606,0.015160523355007172,0.23439358174800873,0.18423008918762207,0.1740487515926361,0.24925683438777924,0.12135849893093109,0.0,0.0,0.0,0.0,0.0034928657114505768,0.0023781212512403727,0.0006688465946353972,0.0007431628764607012,0.0005202140309847891,0.0006688465946353972,0.0005945303128100932,0.0005945303128100932,0.0004458977491594851,0.00022294887457974255,0.00022294887457974255,0.0009661117801442742,0.0008174792164936662,0.0005945303128100932,0.0007431628764607012,0.0007431628764607012,0.0005945303128100932,0.0011147443437948823,0.0010404280619695783,0.0020065398421138525,0.0019322235602885485,0.00557372160255909,0.15234839916229248,0.24256837368011475,0.11950059235095978,0.1596313863992691,0.297711044549942,0.0015606420347467065,9.304497751124439,0.9898532330890402,0.1472943965306924,0.8784441758189776
arabika_102.jpg,arabika,0.9030157923698425,0.06767978519201279,0.9064381122589111,0.07125486433506012,0.8793892860412598,0.07464135438203812,0.13483919203281403,0.007463299669325352,0.03208015859127045,0.031032418832182884,0.9068604111671448,0.07042869180440903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008917954983189702,0.0014120094710960984,0.0015606420347467065,0.0011147443437948823,0.0009661117801442742,0.0007431628764607012,0.0006688465946353972,0.0005202140309847891,0.0003715814382303506,0.0005945303128100932,0.0005945303128100932,0.0005945303128100932,0.0007431628764607012,0.0008174792164936662,0.0008917954983189702,0.0011147443437948823,0.0014863257529214025,0.0023038049694150686,0.0025267538148909807,0.006242568138986826,0.1929250955581665,0.2922859787940979,0.21618609130382538,0.22904281318187714,0.04340071231126785,0.0,0.0,0.0,0.0,0.0,7.431628910126165e-05,0.0012633769074454904,0.0016349584329873323,0.0017092747148126364,0.0007431628764607012,0.0005945303128100932,0.0008917954983189702,0.0004458977491594851,0.0005945303128100932,0.00022294887457974255,0.0004458977491594851,0.0003715814382303506,0.0008174792164936662,0.0005945303128100932,0.0004458977491594851,0.0007431628764607012,0.0008917954983189702,0.0010404280619695783,0.0015606420347467065,0.0018579072784632444,0.0024524375330656767,0.0051278239116072655,0.15450356900691986,0.3098246157169342,0.20942330360412598,0.2387039214372635,0.06302021443843842,0.0,0.0,0.0,0.0,0.0006688465946353972,0.0022294886875897646,0.0016349584329873323,0.0010404280619695783,0.0005202140309847891,0.0005945303128100932,0.0005202140309847891,0.0005945303128100932,0.0003715814382303506,0.0003715814382303506,0.0005202140309847891,0.0005945303128100932,0.0005945303128100932,0.0004458977491594851,0.0008917954983189702,0.0005945303128100932,0.0009661117801442742,0.0010404280619695783,0.0015606420347467065,0.0025267538148909807,0.0022294886875897646,0.004830558784306049,0.14543697237968445,0.26954519748687744,0.211727112531662,0.28084126114845276,0.06710761040449142,0.0,9.051499250374812,0.9861082005412912,0.15643724886201266,0.8912193386422075
arabika_103.jpg,arabika,0.9437156915664673,0.07139860838651657,0.9376311302185059,0.07816284894943237,0.9209303855895996,0.08017829805612564,0.0897061750292778,0.013942724093794823,0.026341482996940613,0.0417991578578949,0.943724513053894,0.07481404393911362,0.0,0.0,0.0,0.0,0.0,0.0,0.0013376931892707944,0.0021551724057644606,0.0013376931892707944,0.0015606420347467065,0.0012633769074454904,0.0008917954983189702,0.0002972651564050466,0.0002972651564050466,0.0008174792164936662,0.0004458977491594851,0.0007431628764607012,0.0003715814382303506,0.0002972651564050466,0.0003715814382303506,0.0003715814382303506,0.0008174792164936662,0.0008917954983189702,0.0006688465946353972,0.0005202140309847891,0.0007431628764607012,0.0019322235602885485,0.0017092747148126364,0.006242568138986826,0.055291321128606796,0.8165873885154724,0.10203626751899719,0.0,0.0,0.0,0.0,0.0016349584329873323,0.002675386378541589,0.0015606420347467065,0.0012633769074454904,0.0008174792164936662,0.0006688465946353972,0.0001486325782025233,0.00022294887457974255,0.0005945303128100932,0.0006688465946353972,0.0004458977491594851,0.0005202140309847891,0.0003715814382303506,0.0002972651564050466,0.0003715814382303506,0.0002972651564050466,0.0005945303128100932,0.0008917954983189702,0.0008174792164936662,0.0004458977491594851,0.0005945303128100932,0.0009661117801442742,0.0017092747148126364,0.0021551724057644606,0.007877526804804802,0.17694708704948425,0.7846313714981079,0.009809750132262707,0.0,0.0,0.0,0.0022294886875897646,0.0023038049694150686,0.0016349584329873323,0.0008917954983189702,0.0009661117801442742,0.0005202140309847891,0.00022294887457974255,0.00022294887457974255,0.0005945303128100932,0.0006688465946353972,0.0005945303128100932,0.0004458977491594851,0.0002972651564050466,0.00022294887457974255,0.0003715814382303506,0.0005202140309847891,0.0005202140309847891,0.0006688465946353972,0.0007431628764607012,0.0006688465946353972,0.0005202140309847891,0.0008917954983189702,0.0016349584329873323,0.0016349584329873323,0.004756242502480745,0.01582936942577362,0.7492568492889404,0.21016646921634674,0.0,10.614167916041978,0.986129735633706,0.30539959216880985,0.8987293324458304
arabika_104.jpg,arabika,0.4264807105064392,0.11889312416315079,0.37725892663002014,0.1337195783853531,0.3097837269306183,0.1323028951883316,0.06975945085287094,0.021535221487283707,0.32939156889915466,0.1278485804796219,0.4015362858772278,0.12826620042324066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216494530439377,0.12886597216129303,0.12886597216129303,0.09278350323438644,0.09278350323438644,0.05670103058218956,0.07216494530439377,0.05670103058218956,0.05670103058218956,0.06185567006468773,0.036082472652196884,0.07731958478689194,0.06185567006468773,0.005154639016836882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025773195549845695,0.18041236698627472,0.1494845300912857,0.0670103058218956,0.09278350323438644,0.05670103058218956,0.05154639109969139,0.05670103058218956,0.04123711213469505,0.036082472652196884,0.04639175161719322,0.04639175161719322,0.06185567006468773,0.0670103058218956,0.020618556067347527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20618556439876556,0.18041236698627472,0.0824742242693901,0.07731958478689194,0.04639175161719322,0.05154639109969139,0.04639175161719322,0.04639175161719322,0.020618556067347527,0.04639175161719322,0.04639175161719322,0.04639175161719322,0.08762886375188828,0.015463917516171932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.96638655462186,0.93463907235762,0.05356112934446202,0.1763572972339446
arabika_105.jpg,arabika,0.951593816280365,0.0707591250538826,0.94413822889328,0.07677756994962692,0.9272714257240295,0.07901584357023239,0.08551357686519623,0.01579606533050537,0.027552401646971703,0.03899794816970825,0.9515702128410339,0.07401946187019348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002824018942192197,0.0023781212512403727,0.0015606420347467065,0.0003715814382303506,0.0008917954983189702,0.0007431628764607012,0.0005202140309847891,0.0002972651564050466,0.0001486325782025233,0.0006688465946353972,0.0005945303128100932,0.0006688465946353972,0.0005202140309847891,0.0005202140309847891,0.0002972651564050466,0.0005202140309847891,0.0009661117801442742,0.0010404280619695783,0.0008174792164936662,0.0009661117801442742,0.002749702660366893,0.004830558784306049,0.022369204089045525,0.7752675414085388,0.17746730148792267,0.0,0.0,0.0,0.0,0.0,0.0034928657114505768,0.0024524375330656767,0.0009661117801442742,0.00022294887457974255,0.0008174792164936662,0.0008174792164936662,0.0005202140309847891,0.0002972651564050466,0.0001486325782025233,0.0002972651564050466,0.0005945303128100932,0.0006688465946353972,0.0004458977491594851,0.0005202140309847891,0.0004458977491594851,0.0002972651564050466,0.0003715814382303506,0.0005945303128100932,0.0009661117801442742,0.0011147443437948823,0.0005945303128100932,0.0015606420347467065,0.0023781212512403727,0.006316884886473417,0.041022591292858124,0.8940249681472778,0.03804994001984596,0.0,0.0,0.0,0.0,0.003864447120577097,0.0022294886875897646,0.0008174792164936662,0.00022294887457974255,0.0010404280619695783,0.0005945303128100932,0.0005202140309847891,0.00022294887457974255,0.00022294887457974255,0.00022294887457974255,0.0007431628764607012,0.0006688465946353972,0.0003715814382303506,0.0005202140309847891,0.0003715814382303506,0.0003715814382303506,0.0002972651564050466,0.0008917954983189702,0.0007431628764607012,0.0009661117801442742,0.0007431628764607012,0.0013376931892707944,0.0017835909966379404,0.003864447120577097,0.012410820461809635,0.5937128663063049,0.37024375796318054,0.0,10.179835082458771,0.9862966339559401,0.30665006885162627,0.9015243065918561
arabika_106.jpg,arabika,0.9596040844917297,0.0330495610833168,0.9481568932533264,0.031626589596271515,0.9325488805770874,0.03595969080924988,0.06945809721946716,0.019390329718589783,0.027867412194609642,0.007092219777405262,0.9596812129020691,0.03297879546880722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09774436056613922,0.17921516299247742,0.24389740824699402,0.47914305329322815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027294263243675232,0.13039447367191315,0.16664950549602509,0.3261922001838684,0.3494695723056793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008754763752222061,0.11566587537527084,0.1088680624961853,0.21093830466270447,0.55525803565979,0.0005149861099198461,8.168799212598426,0.9936305636193037,0.14563728950299792,0.8545398478599647
arabika_107.jpg,arabika,0.8336241245269775,0.07168141007423401,0.9053874611854553,0.06964372843503952,0.9210044145584106,0.07206153124570847,0.3737223744392395,0.011418206617236137,0.09562554210424423,0.01385488361120224,0.9210772514343262,0.07442630082368851,0.0,0.0,0.0,0.0,0.0,0.00022294887457974255,0.002972651505842805,0.0008917954983189702,0.0008917954983189702,0.0006688465946353972,0.0006688465946353972,0.0003715814382303506,0.0004458977491594851,0.0005945303128100932,0.0006688465946353972,0.0006688465946353972,0.0006688465946353972,0.0005945303128100932,0.0009661117801442742,0.0009661117801442742,0.0011890606256201863,0.0016349584329873323,0.0016349584329873323,0.0051278239116072655,0.092598095536232,0.28671225905418396,0.14967301487922668,0.12492568045854568,0.303061842918396,0.02118014357984066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019322235602885485,0.0014863257529214025,0.0005945303128100932,0.0008174792164936662,0.0005945303128100932,0.0004458977491594851,0.0005202140309847891,0.0004458977491594851,0.00022294887457974255,0.0004458977491594851,0.0007431628764607012,0.0006688465946353972,0.0002972651564050466,0.0005945303128100932,0.0006688465946353972,0.0007431628764607012,0.0011147443437948823,0.0010404280619695783,0.0014863257529214025,0.0017835909966379404,0.005722354166209698,0.23714327812194824,0.2468787133693695,0.18043994903564453,0.23929844796657562,0.07387039065361023,0.0,0.0,0.0,0.0,0.0,0.0,0.0020065398421138525,0.0015606420347467065,0.0007431628764607012,0.0005945303128100932,0.0005202140309847891,0.0005202140309847891,0.0003715814382303506,0.0004458977491594851,0.0002972651564050466,0.0005945303128100932,0.0005945303128100932,0.0005945303128100932,0.00022294887457974255,0.0005945303128100932,0.0006688465946353972,0.0006688465946353972,0.0009661117801442742,0.0009661117801442742,0.0011890606256201863,0.0018579072784632444,0.0017092747148126364,0.07253269851207733,0.33256539702415466,0.1744946539402008,0.189803808927536,0.21291616559028625,7.663268365817092,0.9881455657446522,0.14630588628379115,0.8866973358050279
